"Crop_name","ISO","Continent","Manure_N_Mg"
"aniseetc","LSO","AFR",0
"aniseetc","LTU","EU",0
"aniseetc","LUX","EU",0
"aniseetc","LVA","EU",0
"aniseetc","MAR","AFR",559.026332319451
"aniseetc","MDA","EUR",0.12209269978814
"aniseetc","MDG","AFR",0
"aniseetc","MDV","ASI",0
"aniseetc","MEX","LAM",0.120646455261126
"aniseetc","MKD","EUR",0.236393650694907
"aniseetc","MLI","AFR",0
"aniseetc","MLT","EU",0
"aniseetc","MMR","ASI",0.587350790584119
"aniseetc","MNE","EUR",0
"aniseetc","MNG","ASI",0
"aniseetc","MOZ","AFR",0
"aniseetc","MRT","AFR",0
"aniseetc","MUS","AFR",0
"aniseetc","MWI","AFR",0
"aniseetc","MYS","ASI",0
"aniseetc","NAM","AFR",0
"aniseetc","NCL","OCE",0
"aniseetc","NER","AFR",0
"aniseetc","NGA","AFR",0
"aniseetc","NIC","LAM",0
"aniseetc","NLD","EU",0
"aniseetc","NOR","EUR",0
"aniseetc","NPL","ASI",6.07956773396177
"aniseetc","NZL","OCE",0
"aniseetc","OMN","ASI",0
"aniseetc","PAK","ASI",0.650397248990619
"aniseetc","PAN","LAM",0
"aniseetc","PER","LAM",0
"aniseetc","PHL","ASI",0
"aniseetc","PNG","OCE",0
"aniseetc","POL","EU",0
"aniseetc","PRI","LAM",0
"aniseetc","PRK","ASI",0
"aniseetc","PRT","EU",0
"aniseetc","PRY","LAM",0
"aniseetc","PYF","OCE",0
"aniseetc","QAT","ASI",0
"aniseetc","ROU","EU",161.64126766908
"aniseetc","RoW","ROW",2.9398030684607
"aniseetc","RUS","ASI",0
"aniseetc","RWA","AFR",0
"aniseetc","SAU","ASI",0
"aniseetc","SDN","AFR",0
"aniseetc","SEN","AFR",0
"aniseetc","SGP","ASI",0
"aniseetc","SLB","OCE",0
"aniseetc","SLE","AFR",0
"aniseetc","SLV","LAM",0.0134150556681914
"aniseetc","SOM","AFR",0
"aniseetc","SRB","EUR",0.246366428371013
"aniseetc","SSD","AFR",0
"aniseetc","STP","AFR",0
"aniseetc","SUR","LAM",0
"aniseetc","SVK","EU",0.18454737571976
"aniseetc","SVN","EU",0
"aniseetc","SWE","EU",0
"aniseetc","SWZ","AFR",0
"aniseetc","SYR","ASI",800.787447880701
"aniseetc","TCD","AFR",0
"aniseetc","TGO","AFR",0
"aniseetc","THA","ASI",0
"aniseetc","TJK","ASI",0
"aniseetc","TKM","ASI",0.00502730347449858
"aniseetc","TLS","ASI",0
"aniseetc","TTO","LAM",0
"aniseetc","TUN","AFR",306.278779210478
"aniseetc","TUR","EUR",895.792820068447
"aniseetc","TWN","ASI",0
"aniseetc","TZA","AFR",0
"aniseetc","UGA","AFR",0
"aniseetc","UKR","EUR",0.609121358279952
"aniseetc","URY","LAM",0
"aniseetc","USA","NAM",0
"aniseetc","UZB","ASI",0
"aniseetc","VCT","LAM",0
"aniseetc","VEN","LAM",0
"aniseetc","VNM","ASI",116.362675587321
"aniseetc","VUT","OCE",0
"aniseetc","WSM","OCE",0
"aniseetc","YEM","ASI",0
"aniseetc","ZAF","AFR",0
"aniseetc","ZMB","AFR",0
"aniseetc","ZWE","AFR",0
"apple","AFG","ASI",12.8823329694676
"apple","AGO","AFR",0
"apple","ALB","EUR",159.671300885162
"apple","ARE","ASI",0
"apple","ARG","LAM",1001.22075465436
"apple","ARM","ASI",338.853402549778
"apple","ATG","LAM",0
"apple","AUS","OCE",1827.35672170551
"apple","AUT","EU",957.059199502508
"apple","AZE","ASI",1461.19888002975
"apple","BDI","AFR",0
"apple","BEL","EU",1407.23325652095
"apple","BEN","AFR",0
"apple","BFA","AFR",0
"apple","BGD","ASI",0
"apple","BGR","EU",1276.45688774544
"apple","BHR","ASI",0
"apple","BHS","LAM",0
"apple","BIH","EUR",287.912147963172
"apple","BLR","EUR",2680.31100084385
"apple","BLZ","LAM",0.478003323440966
"apple","BOL","LAM",8.24747882253213
"apple","BRA","LAM",2645.72596636901
"apple","BRB","LAM",0
"apple","BRN","ASI",0
"apple","BWA","AFR",0
"apple","CAF","AFR",0
"apple","CAN","NAM",1011.05942586408
"apple","CHE","EUR",669.906572386017
"apple","CHL","LAM",3874.63777281797
"apple","CHN","ASI",524390.623811636
"apple","CIV","AFR",0
"apple","CMR","AFR",0
"apple","COD","AFR",0
"apple","COG","AFR",0
"apple","COL","LAM",23.1946657114696
"apple","CPV","AFR",0
"apple","CRI","LAM",0
"apple","CUB","LAM",0
"apple","CYP","EU",0
"apple","CZE","EU",419.668635479323
"apple","DEU","EU",5282.06739991614
"apple","DJI","AFR",0
"apple","DMA","LAM",0
"apple","DNK","EU",101.97638853662
"apple","DOM","LAM",0
"apple","DZA","AFR",821.705749518659
"apple","ECU","LAM",451.756820028115
"apple","EGY","AFR",7000.64827060748
"apple","ERI","AFR",0
"apple","ESP","EU",3617.88581312109
"apple","EST","EU",145.225985888248
"apple","ETH","AFR",0.00182046873243351
"apple","FIN","EU",25.682538919444
"apple","FJI","OCE",0
"apple","FRA","EU",5649.70008900546
"apple","GAB","AFR",0
"apple","GBR","EU",605.284964966123
"apple","GEO","ASI",2864.0158357781
"apple","GHA","AFR",0
"apple","GIN","AFR",0
"apple","GMB","AFR",0
"apple","GNB","AFR",0
"apple","GRC","EU",1043.99166511037
"apple","GRD","LAM",0
"apple","GTM","LAM",403.267928949832
"apple","GUY","LAM",0
"apple","HND","LAM",5.09986244297292
"apple","HRV","EU",662.397553875715
"apple","HTI","LAM",0
"apple","HUN","EU",2394.96233383334
"apple","IDN","ASI",0
"apple","IND","ASI",38035.2950525519
"apple","IRL","EU",38.1282651094337
"apple","IRN","ASI",10675.1176590227
"apple","IRQ","ASI",15.5340436105853
"apple","ISL","EUR",0
"apple","ISR","ASI",633.055399201699
"apple","ITA","EU",5931.90622899828
"apple","JAM","LAM",0
"apple","JOR","ASI",991.621141867973
"apple","JPN","ASI",15905.2240379679
"apple","KAZ","ASI",395.258286734685
"apple","KEN","AFR",1.93353510201496
"apple","KGZ","ASI",489.976679158671
"apple","KHM","ASI",0
"apple","KIR","OCE",0
"apple","KNA","LAM",0
"apple","KOR","ASI",8664.3439039623
"apple","KWT","ASI",0
"apple","LAO","ASI",5.45377202467385
"apple","LBN","ASI",1715.37792900744
"apple","LBR","AFR",0
"apple","LBY","AFR",73.6240917046522
"apple","LCA","LAM",0
"apple","LKA","ASI",0
"apple","LSO","AFR",0.199475804711691
"apple","LTU","EU",2587.26331711317
"apple","LUX","EU",129.5196717986
"apple","LVA","EU",972.793500612555
"apple","MAR","AFR",2401.85594299878
"apple","MDA","EUR",2706.32739947595
"apple","MDG","AFR",3.71942271401248
"apple","MDV","ASI",0
"apple","MEX","LAM",7423.77413961427
"apple","MKD","EUR",517.186254319677
"apple","MLI","AFR",0
"apple","MLT","EU",0
"apple","MMR","ASI",1.33013167475959
"apple","MNE","EUR",166.676320753318
"apple","MNG","ASI",0.0288024147151905
"apple","MOZ","AFR",0.145359284929667
"apple","MRT","AFR",0
"apple","MUS","AFR",0
"apple","MWI","AFR",0
"apple","MYS","ASI",0
"apple","NAM","AFR",0
"apple","NCL","OCE",0
"apple","NER","AFR",0
"apple","NGA","AFR",0
"apple","NIC","LAM",0.0297841057863918
"apple","NLD","EU",2827.69849329929
"apple","NOR","EUR",125.097038863425
"apple","NPL","ASI",80.4433266628166
"apple","NZL","OCE",2756.89863990727
"apple","OMN","ASI",0
"apple","PAK","ASI",12918.1179272389
"apple","PAN","LAM",0.000190931891725569
"apple","PER","LAM",832.767491998307
"apple","PHL","ASI",0
"apple","PNG","OCE",0
"apple","POL","EU",19735.0459614272
"apple","PRI","LAM",0
"apple","PRK","ASI",5244.18436169978
"apple","PRT","EU",1427.3666878944
"apple","PRY","LAM",2.62573993479212
"apple","PYF","OCE",0
"apple","QAT","ASI",0
"apple","ROU","EU",3350.72318981344
"apple","RoW","ROW",519.811449706716
"apple","RUS","ASI",10273.1067253374
"apple","RWA","AFR",0
"apple","SAU","ASI",0
"apple","SDN","AFR",0
"apple","SEN","AFR",0
"apple","SGP","ASI",0
"apple","SLB","OCE",0
"apple","SLE","AFR",0
"apple","SLV","LAM",0.403935149320678
"apple","SOM","AFR",0.00121923916068754
"apple","SRB","EUR",1462.97279287121
"apple","SSD","AFR",0
"apple","STP","AFR",0
"apple","SUR","LAM",0
"apple","SVK","EU",153.918703123378
"apple","SVN","EU",450.260984338446
"apple","SWE","EU",163.618196483849
"apple","SWZ","AFR",0.226388033598006
"apple","SYR","ASI",7822.77839544214
"apple","TCD","AFR",0
"apple","TGO","AFR",0
"apple","THA","ASI",0
"apple","TJK","ASI",762.828504799337
"apple","TKM","ASI",984.715934871925
"apple","TLS","ASI",0
"apple","TTO","LAM",0
"apple","TUN","AFR",1397.20835639631
"apple","TUR","EUR",8049.18178134369
"apple","TWN","ASI",165.456993256875
"apple","TZA","AFR",0
"apple","UGA","AFR",7.14291768005095e-05
"apple","UKR","EUR",9637.84845709875
"apple","URY","LAM",245.563898917215
"apple","USA","NAM",14407.5896298083
"apple","UZB","ASI",16807.8705453058
"apple","VCT","LAM",0
"apple","VEN","LAM",0.0190482319975887
"apple","VNM","ASI",25.5469884076303
"apple","VUT","OCE",0
"apple","WSM","OCE",0
"apple","YEM","ASI",10.592945372306
"apple","ZAF","AFR",4269.89044572477
"apple","ZMB","AFR",0.00548088310932775
"apple","ZWE","AFR",9.23506166483175
"apricot","AFG","ASI",2.26243484471981
"apricot","AGO","AFR",0
"apricot","ALB","EUR",45.8455268851228
"apricot","ARE","ASI",0
"apricot","ARG","LAM",30.2769895544601
"apricot","ARM","ASI",100.985284809618
"apricot","ATG","LAM",0
"apricot","AUS","OCE",210.344904953931
"apricot","AUT","EU",163.972113484518
"apricot","AZE","ASI",70.2211123421011
"apricot","BDI","AFR",0
"apricot","BEL","EU",2.216431739527
"apricot","BEN","AFR",0
"apricot","BFA","AFR",0
"apricot","BGD","ASI",0.02662080940282
"apricot","BGR","EU",1073.47096663851
"apricot","BHR","ASI",0
"apricot","BHS","LAM",0
"apricot","BIH","EUR",0.50515912674555
"apricot","BLR","EUR",0.082247977993756
"apricot","BLZ","LAM",0
"apricot","BOL","LAM",0.0279273232509385
"apricot","BRA","LAM",0.0384017116449104
"apricot","BRB","LAM",0
"apricot","BRN","ASI",0
"apricot","BWA","AFR",0.116018693552117
"apricot","CAF","AFR",0.000307333985681873
"apricot","CAN","NAM",5.01480310480965
"apricot","CHE","EUR",55.4791347109793
"apricot","CHL","LAM",358.040536761277
"apricot","CHN","ASI",1319.35384059919
"apricot","CIV","AFR",0
"apricot","CMR","AFR",0.331313845857209
"apricot","COD","AFR",0
"apricot","COG","AFR",0.000281905237110825
"apricot","COL","LAM",0.00307061758956245
"apricot","CPV","AFR",0
"apricot","CRI","LAM",0
"apricot","CUB","LAM",0
"apricot","CYP","EU",0
"apricot","CZE","EU",95.4138157908344
"apricot","DEU","EU",54.8646764325125
"apricot","DJI","AFR",0
"apricot","DMA","LAM",0
"apricot","DNK","EU",0.0158508452106071
"apricot","DOM","LAM",0
"apricot","DZA","AFR",1076.31519245789
"apricot","ECU","LAM",1.73097777520309
"apricot","EGY","AFR",395.430061767092
"apricot","ERI","AFR",0
"apricot","ESP","EU",1811.45175150983
"apricot","EST","EU",0
"apricot","ETH","AFR",6.55260092279453e-05
"apricot","FIN","EU",0.00386373943280648
"apricot","FJI","OCE",0
"apricot","FRA","EU",1338.4421799606
"apricot","GAB","AFR",0
"apricot","GBR","EU",0
"apricot","GEO","ASI",58.6580918827702
"apricot","GHA","AFR",0
"apricot","GIN","AFR",0
"apricot","GMB","AFR",0
"apricot","GNB","AFR",0
"apricot","GRC","EU",352.245974666088
"apricot","GRD","LAM",0
"apricot","GTM","LAM",0
"apricot","GUY","LAM",0
"apricot","HND","LAM",0
"apricot","HRV","EU",29.357200199901
"apricot","HTI","LAM",0
"apricot","HUN","EU",503.461935055125
"apricot","IDN","ASI",0
"apricot","IND","ASI",82.8815515194516
"apricot","IRL","EU",0
"apricot","IRN","ASI",3192.82084686909
"apricot","IRQ","ASI",1.93609600718106
"apricot","ISL","EUR",0
"apricot","ISR","ASI",112.730619883204
"apricot","ITA","EU",1403.42874463161
"apricot","JAM","LAM",0
"apricot","JOR","ASI",87.2832987651907
"apricot","JPN","ASI",0
"apricot","KAZ","ASI",19.1182147842164
"apricot","KEN","AFR",0.0693542199924454
"apricot","KGZ","ASI",111.75777344461
"apricot","KHM","ASI",0
"apricot","KIR","OCE",0
"apricot","KNA","LAM",0
"apricot","KOR","ASI",0
"apricot","KWT","ASI",0
"apricot","LAO","ASI",0.0105000322664047
"apricot","LBN","ASI",1212.90449750425
"apricot","LBR","AFR",0
"apricot","LBY","AFR",221.026235144485
"apricot","LCA","LAM",0
"apricot","LKA","ASI",0
"apricot","LSO","AFR",0.236142002266992
"apricot","LTU","EU",0.0282942495283734
"apricot","LUX","EU",0
"apricot","LVA","EU",0
"apricot","MAR","AFR",1174.10722172593
"apricot","MDA","EUR",52.7949025579218
"apricot","MDG","AFR",0.114720654734852
"apricot","MDV","ASI",0
"apricot","MEX","LAM",42.4256462426119
"apricot","MKD","EUR",47.1437628616907
"apricot","MLI","AFR",0
"apricot","MLT","EU",0
"apricot","MMR","ASI",0.0060585069919263
"apricot","MNE","EUR",23.9780499451511
"apricot","MNG","ASI",0.000422423308539967
"apricot","MOZ","AFR",0.265334835433033
"apricot","MRT","AFR",0
"apricot","MUS","AFR",0
"apricot","MWI","AFR",0
"apricot","MYS","ASI",0
"apricot","NAM","AFR",0
"apricot","NCL","OCE",0
"apricot","NER","AFR",0
"apricot","NGA","AFR",0.000399507176513687
"apricot","NIC","LAM",0
"apricot","NLD","EU",0.0264129347418158
"apricot","NOR","EUR",0
"apricot","NPL","ASI",0.0356793491303455
"apricot","NZL","OCE",123.103181953276
"apricot","OMN","ASI",0
"apricot","PAK","ASI",1881.64237596573
"apricot","PAN","LAM",0
"apricot","PER","LAM",3.70843909167428
"apricot","PHL","ASI",0
"apricot","PNG","OCE",0
"apricot","POL","EU",0.499266179259972
"apricot","PRI","LAM",0
"apricot","PRK","ASI",0.00885734379844592
"apricot","PRT","EU",34.0322237453515
"apricot","PRY","LAM",0.00206092723819893
"apricot","PYF","OCE",0
"apricot","QAT","ASI",0
"apricot","ROU","EU",283.107747672132
"apricot","RoW","ROW",71.419937786762
"apricot","RUS","ASI",562.225827165699
"apricot","RWA","AFR",0
"apricot","SAU","ASI",0
"apricot","SDN","AFR",0
"apricot","SEN","AFR",0
"apricot","SGP","ASI",0
"apricot","SLB","OCE",0
"apricot","SLE","AFR",0
"apricot","SLV","LAM",0
"apricot","SOM","AFR",4.3885329682146e-05
"apricot","SRB","EUR",208.942791786271
"apricot","SSD","AFR",0
"apricot","STP","AFR",0
"apricot","SUR","LAM",0
"apricot","SVK","EU",18.063340794802
"apricot","SVN","EU",3.08445947141775
"apricot","SWE","EU",0
"apricot","SWZ","AFR",0.223241324216561
"apricot","SYR","ASI",702.099268973979
"apricot","TCD","AFR",0.00177190556657688
"apricot","TGO","AFR",0
"apricot","THA","ASI",0
"apricot","TJK","ASI",199.487323210127
"apricot","TKM","ASI",91.862610878669
"apricot","TLS","ASI",0
"apricot","TTO","LAM",0
"apricot","TUN","AFR",182.913967338417
"apricot","TUR","EUR",6595.1001364019
"apricot","TWN","ASI",805.821912239267
"apricot","TZA","AFR",0
"apricot","UGA","AFR",2.57102426687314e-06
"apricot","UKR","EUR",278.327709181531
"apricot","URY","LAM",0
"apricot","USA","NAM",1310.52858203196
"apricot","UZB","ASI",578.343638516439
"apricot","VCT","LAM",0
"apricot","VEN","LAM",0
"apricot","VNM","ASI",0.04956949672903
"apricot","VUT","OCE",0
"apricot","WSM","OCE",0
"apricot","YEM","ASI",85.1043788460576
"apricot","ZAF","AFR",911.109739232209
"apricot","ZMB","AFR",0.000120877094588807
"apricot","ZWE","AFR",0.285302469197336
"areca","AFG","ASI",0
"areca","AGO","AFR",0
"areca","ALB","EUR",0
"areca","ARE","ASI",0
"areca","ARG","LAM",0
"areca","ARM","ASI",0
"areca","ATG","LAM",0
"areca","AUS","OCE",0
"areca","AUT","EU",0
"areca","AZE","ASI",0
"areca","BDI","AFR",0
"areca","BEL","EU",0
"areca","BEN","AFR",0
"areca","BFA","AFR",0
"areca","BGD","ASI",3596.07891073173
"areca","BGR","EU",0
"areca","BHR","ASI",0
"areca","BHS","LAM",0
"areca","BIH","EUR",0
"areca","BLR","EUR",0
"areca","BLZ","LAM",0
"areca","BOL","LAM",0
"areca","BRA","LAM",0
"areca","BRB","LAM",0
"areca","BRN","ASI",0
"areca","BWA","AFR",0
"areca","CAF","AFR",0
"areca","CAN","NAM",0
"areca","CHE","EUR",0
"areca","CHL","LAM",0
"areca","CHN","ASI",1283.96934847259
"areca","CIV","AFR",0
"areca","CMR","AFR",0
"areca","COD","AFR",0
"areca","COG","AFR",0
"areca","COL","LAM",0
"areca","CPV","AFR",0
"areca","CRI","LAM",0
"areca","CUB","LAM",0
"areca","CYP","EU",0
"areca","CZE","EU",0
"areca","DEU","EU",0
"areca","DJI","AFR",0
"areca","DMA","LAM",0
"areca","DNK","EU",0
"areca","DOM","LAM",0
"areca","DZA","AFR",0
"areca","ECU","LAM",0
"areca","EGY","AFR",0
"areca","ERI","AFR",0
"areca","ESP","EU",0
"areca","EST","EU",0
"areca","ETH","AFR",0
"areca","FIN","EU",0
"areca","FJI","OCE",0
"areca","FRA","EU",0
"areca","GAB","AFR",0
"areca","GBR","EU",0
"areca","GEO","ASI",0
"areca","GHA","AFR",0
"areca","GIN","AFR",0
"areca","GMB","AFR",0
"areca","GNB","AFR",0
"areca","GRC","EU",0
"areca","GRD","LAM",0
"areca","GTM","LAM",0
"areca","GUY","LAM",0
"areca","HND","LAM",0
"areca","HRV","EU",0
"areca","HTI","LAM",0
"areca","HUN","EU",0
"areca","IDN","ASI",2353.33707835201
"areca","IND","ASI",10729.6546840539
"areca","IRL","EU",0
"areca","IRN","ASI",0
"areca","IRQ","ASI",0
"areca","ISL","EUR",0
"areca","ISR","ASI",0
"areca","ITA","EU",0
"areca","JAM","LAM",0
"areca","JOR","ASI",0
"areca","JPN","ASI",0
"areca","KAZ","ASI",0
"areca","KEN","AFR",0
"areca","KGZ","ASI",0
"areca","KHM","ASI",0.0870307191170393
"areca","KIR","OCE",0
"areca","KNA","LAM",0
"areca","KOR","ASI",0
"areca","KWT","ASI",0
"areca","LAO","ASI",1.29629828007708
"areca","LBN","ASI",0
"areca","LBR","AFR",0
"areca","LBY","AFR",0
"areca","LCA","LAM",0
"areca","LKA","ASI",0
"areca","LSO","AFR",0
"areca","LTU","EU",0
"areca","LUX","EU",0
"areca","LVA","EU",0
"areca","MAR","AFR",0
"areca","MDA","EUR",0
"areca","MDG","AFR",0
"areca","MDV","ASI",0
"areca","MEX","LAM",0
"areca","MKD","EUR",0
"areca","MLI","AFR",0
"areca","MLT","EU",0
"areca","MMR","ASI",998.856699497108
"areca","MNE","EUR",0
"areca","MNG","ASI",0
"areca","MOZ","AFR",0
"areca","MRT","AFR",0
"areca","MUS","AFR",0
"areca","MWI","AFR",0
"areca","MYS","ASI",3.36409128711536
"areca","NAM","AFR",0
"areca","NCL","OCE",0
"areca","NER","AFR",0
"areca","NGA","AFR",0
"areca","NIC","LAM",0
"areca","NLD","EU",0
"areca","NOR","EUR",0
"areca","NPL","ASI",0
"areca","NZL","OCE",0
"areca","OMN","ASI",0
"areca","PAK","ASI",0
"areca","PAN","LAM",0
"areca","PER","LAM",0
"areca","PHL","ASI",0
"areca","PNG","OCE",0
"areca","POL","EU",0
"areca","PRI","LAM",0
"areca","PRK","ASI",0
"areca","PRT","EU",0
"areca","PRY","LAM",0
"areca","PYF","OCE",0
"areca","QAT","ASI",0
"areca","ROU","EU",0
"areca","RoW","ROW",0.488169628020597
"areca","RUS","ASI",0.0161890097981432
"areca","RWA","AFR",0
"areca","SAU","ASI",0
"areca","SDN","AFR",0
"areca","SEN","AFR",0
"areca","SGP","ASI",0
"areca","SLB","OCE",0
"areca","SLE","AFR",0
"areca","SLV","LAM",0
"areca","SOM","AFR",0
"areca","SRB","EUR",0
"areca","SSD","AFR",0
"areca","STP","AFR",0
"areca","SUR","LAM",0
"areca","SVK","EU",0
"areca","SVN","EU",0
"areca","SWE","EU",0
"areca","SWZ","AFR",0
"areca","SYR","ASI",0
"areca","TCD","AFR",0
"areca","TGO","AFR",0
"areca","THA","ASI",259.924009026716
"areca","TJK","ASI",0
"areca","TKM","ASI",0
"areca","TLS","ASI",0.326200520135088
"areca","TTO","LAM",0
"areca","TUN","AFR",0
"areca","TUR","EUR",0
"areca","TWN","ASI",1725.05487729052
"areca","TZA","AFR",0
"areca","UGA","AFR",0
"areca","UKR","EUR",0
"areca","URY","LAM",0
"areca","USA","NAM",0
"areca","UZB","ASI",0
"areca","VCT","LAM",0
"areca","VEN","LAM",0
"areca","VNM","ASI",0.0306477960923917
"areca","VUT","OCE",0
"areca","WSM","OCE",0
"areca","YEM","ASI",0
"areca","ZAF","AFR",0
"areca","ZMB","AFR",0
"areca","ZWE","AFR",0
"artichoke","AFG","ASI",0.0216002439703954
"artichoke","AGO","AFR",0
"artichoke","ALB","EUR",0
"artichoke","ARE","ASI",0
"artichoke","ARG","LAM",346.186534293805
"artichoke","ARM","ASI",0.11774684938041
"artichoke","ATG","LAM",0
"artichoke","AUS","OCE",0
"artichoke","AUT","EU",0
"artichoke","AZE","ASI",0.0850702107398975
"artichoke","BDI","AFR",0
"artichoke","BEL","EU",1.65556651872095
"artichoke","BEN","AFR",0
"artichoke","BFA","AFR",0
"artichoke","BGD","ASI",0
"artichoke","BGR","EU",0.15785020941634
"artichoke","BHR","ASI",0
"artichoke","BHS","LAM",0
"artichoke","BIH","EUR",0
"artichoke","BLR","EUR",0
"artichoke","BLZ","LAM",0
"artichoke","BOL","LAM",0.0546487047033333
"artichoke","BRA","LAM",0.170847608233478
"artichoke","BRB","LAM",0
"artichoke","BRN","ASI",0
"artichoke","BWA","AFR",0
"artichoke","CAF","AFR",0
"artichoke","CAN","NAM",0
"artichoke","CHE","EUR",0.0618338533579322
"artichoke","CHL","LAM",576.128256930152
"artichoke","CHN","ASI",1410.40850943041
"artichoke","CIV","AFR",0
"artichoke","CMR","AFR",0
"artichoke","COD","AFR",0
"artichoke","COG","AFR",0
"artichoke","COL","LAM",0.00665278467591132
"artichoke","CPV","AFR",0
"artichoke","CRI","LAM",0
"artichoke","CUB","LAM",0
"artichoke","CYP","EU",0
"artichoke","CZE","EU",0
"artichoke","DEU","EU",0.59975927209357
"artichoke","DJI","AFR",0
"artichoke","DMA","LAM",0
"artichoke","DNK","EU",0
"artichoke","DOM","LAM",0
"artichoke","DZA","AFR",120.292120447731
"artichoke","ECU","LAM",0.0304980656320654
"artichoke","EGY","AFR",716.232084038374
"artichoke","ERI","AFR",0
"artichoke","ESP","EU",4277.06515306527
"artichoke","EST","EU",0
"artichoke","ETH","AFR",0
"artichoke","FIN","EU",0
"artichoke","FJI","OCE",0
"artichoke","FRA","EU",980.860060024125
"artichoke","GAB","AFR",0
"artichoke","GBR","EU",0
"artichoke","GEO","ASI",0.021200373936469
"artichoke","GHA","AFR",0
"artichoke","GIN","AFR",0
"artichoke","GMB","AFR",0
"artichoke","GNB","AFR",0
"artichoke","GRC","EU",543.445586644145
"artichoke","GRD","LAM",0
"artichoke","GTM","LAM",0
"artichoke","GUY","LAM",0
"artichoke","HND","LAM",0
"artichoke","HRV","EU",0
"artichoke","HTI","LAM",0
"artichoke","HUN","EU",0.00165871250516346
"artichoke","IDN","ASI",0
"artichoke","IND","ASI",0.00118387273249414
"artichoke","IRL","EU",0
"artichoke","IRN","ASI",56.8707449376194
"artichoke","IRQ","ASI",0.135142443804677
"artichoke","ISL","EUR",0
"artichoke","ISR","ASI",79.917580612521
"artichoke","ITA","EU",7134.79575705099
"artichoke","JAM","LAM",0
"artichoke","JOR","ASI",0.0294268190860748
"artichoke","JPN","ASI",0
"artichoke","KAZ","ASI",0.02983628762611
"artichoke","KEN","AFR",0
"artichoke","KGZ","ASI",0.0497426412480766
"artichoke","KHM","ASI",0
"artichoke","KIR","OCE",0
"artichoke","KNA","LAM",0
"artichoke","KOR","ASI",0
"artichoke","KWT","ASI",0
"artichoke","LAO","ASI",0.00455076922111941
"artichoke","LBN","ASI",23.1374888159104
"artichoke","LBR","AFR",0
"artichoke","LBY","AFR",0
"artichoke","LCA","LAM",0
"artichoke","LKA","ASI",0
"artichoke","LSO","AFR",0
"artichoke","LTU","EU",0
"artichoke","LUX","EU",0
"artichoke","LVA","EU",0
"artichoke","MAR","AFR",243.339850944466
"artichoke","MDA","EUR",0.00333917071966187
"artichoke","MDG","AFR",0
"artichoke","MDV","ASI",0
"artichoke","MEX","LAM",71.714842739557
"artichoke","MKD","EUR",0
"artichoke","MLI","AFR",0
"artichoke","MLT","EU",0
"artichoke","MMR","ASI",0.00275434057033365
"artichoke","MNE","EUR",0
"artichoke","MNG","ASI",0.000221362035962704
"artichoke","MOZ","AFR",0.000109919321087881
"artichoke","MRT","AFR",0
"artichoke","MUS","AFR",0
"artichoke","MWI","AFR",0
"artichoke","MYS","ASI",0
"artichoke","NAM","AFR",0
"artichoke","NCL","OCE",0
"artichoke","NER","AFR",0
"artichoke","NGA","AFR",0
"artichoke","NIC","LAM",0
"artichoke","NLD","EU",0
"artichoke","NOR","EUR",0
"artichoke","NPL","ASI",4.24277470389665e-06
"artichoke","NZL","OCE",0
"artichoke","OMN","ASI",0
"artichoke","PAK","ASI",0
"artichoke","PAN","LAM",0
"artichoke","PER","LAM",24.9214875978634
"artichoke","PHL","ASI",0
"artichoke","PNG","OCE",0
"artichoke","POL","EU",0
"artichoke","PRI","LAM",0
"artichoke","PRK","ASI",0.0186574300402398
"artichoke","PRT","EU",0.0603092535324704
"artichoke","PRY","LAM",0.0193296143296447
"artichoke","PYF","OCE",0
"artichoke","QAT","ASI",0
"artichoke","ROU","EU",4.87567241103216
"artichoke","RoW","ROW",46.7024299653733
"artichoke","RUS","ASI",0.0193929684969129
"artichoke","RWA","AFR",0
"artichoke","SAU","ASI",0
"artichoke","SDN","AFR",0
"artichoke","SEN","AFR",0
"artichoke","SGP","ASI",0
"artichoke","SLB","OCE",0
"artichoke","SLE","AFR",0
"artichoke","SLV","LAM",0
"artichoke","SOM","AFR",0
"artichoke","SRB","EUR",0.00726847950604944
"artichoke","SSD","AFR",0
"artichoke","STP","AFR",0
"artichoke","SUR","LAM",0
"artichoke","SVK","EU",0
"artichoke","SVN","EU",0.370727182372261
"artichoke","SWE","EU",0
"artichoke","SWZ","AFR",0
"artichoke","SYR","ASI",70.6620770774713
"artichoke","TCD","AFR",0
"artichoke","TGO","AFR",0
"artichoke","THA","ASI",0
