chaudhary_country_num,chaudhary_country,land_use_type,intensity,cf_mean,cf_lo,cf_hi
114,JAN_MAYEN,crop,intense,1.8825206106164975e-15,1.6485858010860073e-15,2.0960247199201563e-15
115,JORDAN,pasture,minimal,3.1174967382809544e-14,1.8002746644182436e-14,4.8540012311627824e-14
115,JORDAN,pasture,light,3.3598283490709875e-14,2.094870134131882e-14,5.003778875336531e-14
115,JORDAN,pasture,intense,3.5307296641977154e-14,2.185912532155234e-14,5.1382142505247244e-14
115,JORDAN,crop,minimal,3.164791852228694e-14,1.783033070064657e-14,4.9007897511779095e-14
115,JORDAN,crop,light,3.447925568983234e-14,2.015403548297134e-14,5.104935330723238e-14
115,JORDAN,crop,intense,3.4883176741349316e-14,2.1460435720199782e-14,5.107169456421166e-14
116,JOHNSTON_ATOLL,pasture,minimal,0.0,0.0,0.0
116,JOHNSTON_ATOLL,pasture,light,0.0,0.0,0.0
116,JOHNSTON_ATOLL,pasture,intense,0.0,0.0,0.0
116,JOHNSTON_ATOLL,crop,minimal,0.0,0.0,0.0
116,JOHNSTON_ATOLL,crop,light,0.0,0.0,0.0
116,JOHNSTON_ATOLL,crop,intense,0.0,0.0,0.0
117,KENYA,pasture,minimal,2.5691881668398087e-13,2.0948701704597784e-13,3.224989497056542e-13
117,KENYA,pasture,light,2.600133875954109e-13,2.1295640191664407e-13,3.253070079626415e-13
117,KENYA,pasture,intense,2.627067049286831e-13,2.1412552830495249e-13,3.288853640978622e-13
117,KENYA,crop,minimal,2.387990762113764e-13,1.7995759772241895e-13,3.1117832125103024e-13
117,KENYA,crop,light,2.482800704440036e-13,1.8768482558539492e-13,3.205453231483681e-13
117,KENYA,crop,intense,2.4984646802078e-13,1.923053260010048e-13,3.206800205977529e-13
118,KYRGYZSTAN,pasture,minimal,4.052462016576583e-14,2.9108331418320435e-14,5.6524459724168966e-14
118,KYRGYZSTAN,pasture,light,4.1931796162165666e-14,3.058523464934801e-14,5.76431409713217e-14
118,KYRGYZSTAN,pasture,intense,4.299776684835633e-14,3.105374824095884e-14,5.883568000908708e-14
118,KYRGYZSTAN,crop,minimal,4.0258871585052996e-14,2.7772214336606393e-14,5.6655445664507884e-14
118,KYRGYZSTAN,crop,light,4.2156533326277307e-14,2.9208408398882763e-14,5.840775637565983e-14
118,KYRGYZSTAN,crop,intense,4.2442643885384383e-14,3.003191731867224e-14,5.843006137816937e-14
119,NORTH_KOREA,pasture,minimal,5.980817920827963e-14,5.0310622295568874e-14,7.239499079284428e-14
119,NORTH_KOREA,pasture,light,6.113925127368485e-14,5.183850436208718e-14,7.356265574935854e-14
119,NORTH_KOREA,pasture,intense,6.233847444843742e-14,5.237222306045159e-14,7.513912209787048e-14
119,NORTH_KOREA,crop,minimal,5.3486477541896574e-14,4.1693543360153944e-14,6.768110114153567e-14
119,NORTH_KOREA,crop,light,5.680793303481968e-14,4.3982104901138164e-14,7.142868518073383e-14
119,NORTH_KOREA,crop,intense,5.73834255546758e-14,4.541652038001797e-14,7.148542241283389e-14
120,KIRIBATI,pasture,minimal,1.9188446980347596e-12,7.038711171579325e-13,3.717645179936194e-12
120,KIRIBATI,pasture,light,2.437463981359839e-12,1.2319701687644901e-12,4.223621923773713e-12
120,KIRIBATI,pasture,intense,2.895153333761164e-12,1.412119332964336e-12,4.891119761654407e-12
120,KIRIBATI,crop,minimal,2.274062005915411e-12,1.10101425016448e-12,4.022214618461268e-12
120,KIRIBATI,crop,light,2.850546055893321e-12,1.4436270376747965e-12,4.789266070564417e-12
120,KIRIBATI,crop,intense,2.949539014795253e-12,1.6538926875034128e-12,4.800827812686017e-12
121,SOUTH_KOREA,pasture,minimal,9.634951814237108e-14,7.773752776117608e-14,1.2042853015806876e-13
121,SOUTH_KOREA,pasture,light,9.980573031656445e-14,8.153927666148573e-14,1.2353054880948992e-13
121,SOUTH_KOREA,pasture,intense,1.0291957988393888e-13,8.28672408083375e-14,1.2771858468161537e-13
121,SOUTH_KOREA,crop,minimal,8.862234610499251e-14,6.729721477432823e-14,1.1461087390707745e-13
121,SOUTH_KOREA,crop,light,9.506703965183894e-14,7.15518602413931e-14,1.2215465537060225e-13
121,SOUTH_KOREA,crop,intense,9.618477747021872e-14,7.421841028246954e-14,1.2226910195981918e-13
122,CHRISTMAS_ISLAND,pasture,minimal,5.1695034492932116e-11,4.295760653785958e-11,6.03857981874378e-11
122,CHRISTMAS_ISLAND,pasture,light,5.431717301105791e-11,4.6108544191718225e-11,6.24455258744372e-11
122,CHRISTMAS_ISLAND,pasture,intense,5.6631360836696594e-11,4.7183631266439116e-11,6.516272830329798e-11
122,CHRISTMAS_ISLAND,crop,minimal,5.202826185186586e-11,4.317572642098763e-11,6.070695309875338e-11
122,CHRISTMAS_ISLAND,crop,light,5.534086923086286e-11,4.55457088565773e-11,6.417887579676014e-11
122,CHRISTMAS_ISLAND,crop,intense,5.5908376989507774e-11,4.7000451498296465e-11,6.423100386571682e-11
123,KUWAIT,pasture,minimal,1.2032809634314587e-14,7.994657043164366e-15,1.768609867677673e-14
123,KUWAIT,pasture,light,1.256318488941876e-14,8.677585679163378e-15,1.800472927743522e-14
123,KUWAIT,pasture,intense,1.2937223296343077e-14,8.888636322581189e-15,1.8290721490997633e-14
123,KUWAIT,crop,minimal,1.2011232903703727e-14,7.637057331586973e-15,1.7747942522644803e-14
123,KUWAIT,crop,light,1.2687509697442261e-14,8.249931782171232e-15,1.8206502287077045e-14
123,KUWAIT,crop,intense,1.2783924189898097e-14,8.594511110274806e-15,1.8211516751331037e-14
124,KAZAKHSTAN,pasture,minimal,1.8381872969280005e-14,1.4227627728323373e-14,2.360320931405503e-14
124,KAZAKHSTAN,pasture,light,1.861652323969106e-14,1.4559701554237627e-14,2.3754090298139972e-14
124,KAZAKHSTAN,pasture,intense,1.8784926566962656e-14,1.466291087368523e-14,2.389653501262805e-14
124,KAZAKHSTAN,crop,minimal,1.7936229586070282e-14,1.318062358420169e-14,2.3468510975845076e-14
124,KAZAKHSTAN,crop,light,1.8429406255241023e-14,1.3679304799072196e-14,2.3789815517809864e-14
124,KAZAKHSTAN,crop,intense,1.850019619262915e-14,1.396065621769567e-14,2.3793450288507997e-14
125,LAOS,pasture,minimal,5.536546930766247e-13,4.647429767255873e-13,6.775860255189592e-13
125,LAOS,pasture,light,5.712475648496763e-13,4.842624293912348e-13,6.93365877816738e-13
125,LAOS,pasture,intense,5.870962224859701e-13,4.91077748336988e-13,7.146710056734779e-13
125,LAOS,crop,minimal,4.863531768278598e-13,3.6977586556631976e-13,6.283145960902994e-13
125,LAOS,crop,light,5.261382903323618e-13,3.9703358019448454e-13,6.737669933335097e-13
125,LAOS,crop,intense,5.330428584120025e-13,4.141160505826685e-13,6.744572160428073e-13
126,LEBANON,pasture,minimal,1.5759537306789134e-13,8.144864794313044e-14,2.574151620771352e-13
126,LEBANON,pasture,light,1.7344601686759078e-13,1.0015768648771816e-13,2.67326512089134e-13
126,LEBANON,pasture,intense,1.8462446391139406e-13,1.0593950306697417e-13,2.762226070605702e-13
126,LEBANON,crop,minimal,1.640354241902178e-13,8.680350675732818e-14,2.6181466462267575e-13
126,LEBANON,crop,light,1.810395254883318e-13,1.0005413865588895e-13,2.7448454209137615e-13
126,LEBANON,crop,intense,1.834673418659823e-13,1.0750329532279507e-13,2.74623355171874e-13
127,LATVIA,pasture,minimal,1.2652223191917475e-14,9.824791161478739e-15,1.5813084026776064e-14
127,LATVIA,pasture,light,1.3224262530579613e-14,1.0536048004297523e-14,1.6264867696821158e-14
127,LATVIA,pasture,intense,1.3739734696986561e-14,1.0784641172087129e-14,1.6874766196615757e-14
127,LATVIA,crop,minimal,1.0135765365590213e-14,6.866566724356458e-15,1.3742518336050708e-14
127,LATVIA,crop,light,1.151523049039894e-14,7.794126108754745e-15,1.5281319823639215e-14
127,LATVIA,crop,intense,1.175369875357334e-14,8.375565023860187e-15,1.530448850917355e-14
128,LITHUANIA,pasture,minimal,1.4252952273195053e-14,1.0774380879384696e-14,1.8093484927084936e-14
128,LITHUANIA,pasture,light,1.5019103704861872e-14,1.1702922021485464e-14,1.8707677591677153e-14
128,LITHUANIA,pasture,intense,1.5709494603560874e-14,1.2027459801650395e-14,1.9536823432733643e-14
128,LITHUANIA,crop,minimal,1.1820233236906937e-14,7.941295237718396e-15,1.607863059059178e-14
128,LITHUANIA,crop,light,1.3432606677110127e-14,9.017559397566293e-15,1.788281097598881e-14
128,LITHUANIA,crop,intense,1.3711347226176784e-14,9.692212236729272e-15,1.7909977617690667e-14
129,LIBERIA,pasture,minimal,6.365321233796691e-13,5.522176932092237e-13,7.534172438015188e-13
129,LIBERIA,pasture,light,6.445413977519244e-13,5.613308966806883e-13,7.603867193106984e-13
129,LIBERIA,pasture,intense,6.517874567887662e-13,5.645123663846853e-13,7.697951657566567e-13
129,LIBERIA,crop,minimal,5.782366930996159e-13,4.663983748795166e-13,7.120001116312945e-13
129,LIBERIA,crop,light,6.032763170437805e-13,4.845539782158833e-13,7.391447327710644e-13
129,LIBERIA,crop,intense,6.076275605077475e-13,4.95932527971614e-13,7.395559845973704e-13
130,SLOVAKIA,pasture,minimal,2.5841679199869274e-14,1.6228615701719364e-14,3.74131154685744e-14
130,SLOVAKIA,pasture,light,2.891264839165578e-14,1.9425091791875303e-14,4.016808796456529e-14
130,SLOVAKIA,pasture,intense,3.1679574650028585e-14,2.0541822359151085e-14,4.388747185401091e-14
130,SLOVAKIA,crop,minimal,2.4227696244691097e-14,1.430689233020681e-14,3.603145474617862e-14
130,SLOVAKIA,crop,light,2.8640287154823284e-14,1.6986829607878734e-14,4.136978004907035e-14
130,SLOVAKIA,crop,intense,2.940550188169951e-14,1.8666447055527225e-14,4.145072318103766e-14
131,LIECHTENSTEIN,pasture,minimal,5.706807929973591e-14,3.410807355795435e-14,8.512055231740765e-14
131,LIECHTENSTEIN,pasture,light,6.478086584845746e-14,4.193095130480426e-14,9.20873344442701e-14
131,LIECHTENSTEIN,pasture,intense,7.172994361448764e-14,4.466386213656541e-14,1.0149297412147991e-13
131,LIECHTENSTEIN,crop,minimal,5.947711688563022e-14,3.656450735356418e-14,8.702304746358399e-14
131,LIECHTENSTEIN,crop,light,6.893571371339738e-14,4.218615174485678e-14,9.858131510895697e-14
131,LIECHTENSTEIN,crop,intense,7.057760494271654e-14,4.570926504645221e-14,9.875692203904757e-14
132,LESOTHO,pasture,minimal,2.1003022771232704e-13,1.409915177604776e-13,3.268506878528217e-13
132,LESOTHO,pasture,light,2.158561941723012e-13,1.4602488825776856e-13,3.317412147992363e-13
132,LESOTHO,pasture,intense,2.199649261035614e-13,1.4758058574400754e-13,3.3613078624557667e-13
132,LESOTHO,crop,minimal,2.0497394702730096e-13,1.257204917355327e-13,3.2646261091063647e-13
132,LESOTHO,crop,light,2.1458537115526328e-13,1.3318913667147178e-13,3.3436193064415887e-13
132,LESOTHO,crop,intense,2.1595282795887182e-13,1.3738905232895147e-13,3.344481480892354e-13
133,LUXEMBOURG,pasture,minimal,1.866870201380331e-14,1.3428091975272882e-14,2.453823120784768e-14
133,LUXEMBOURG,pasture,light,1.998162249368512e-14,1.496233102895385e-14,2.562064416294626e-14
133,LUXEMBOURG,pasture,intense,2.116466909175391e-14,1.5498494854140426e-14,2.7081902212377223e-14
133,LUXEMBOURG,crop,minimal,1.6296998820962538e-14,1.0717435611606867e-14,2.253315626242628e-14
133,LUXEMBOURG,crop,light,1.8608086696999447e-14,1.2237839688045595e-14,2.515663908871288e-14
133,LUXEMBOURG,crop,intense,1.900793324576324e-14,1.319085383031155e-14,2.519620882497653e-14
134,LIBYA,pasture,minimal,6.742254576796135e-15,4.6932941099295305e-15,9.607267718100255e-15
134,LIBYA,pasture,light,6.958620130451138e-15,4.967569646510416e-15,9.737370516217402e-15
134,LIBYA,pasture,intense,7.111208429288059e-15,5.052331268635524e-15,9.85414645032776e-15
134,LIBYA,crop,minimal,6.737558729636994e-15,4.531734693387721e-15,9.637027190708508e-15
134,LIBYA,crop,light,7.0115863377246095e-15,4.782066322087566e-15,9.821363362024657e-15
134,LIBYA,crop,intense,7.050655479582391e-15,4.922812521689827e-15,9.823379611169908e-15
135,MADAGASCAR,pasture,minimal,1.4826726767354674e-12,1.2114557901017108e-12,1.776126619814564e-12
135,MADAGASCAR,pasture,light,1.5631034807901339e-12,1.3034903582156713e-12,1.8429793112181216e-12
135,MADAGASCAR,pasture,intense,1.6343562650063752e-12,1.3348865112970116e-12,1.9311729801899124e-12
135,MADAGASCAR,crop,minimal,1.496526541845324e-12,1.2213662191937175e-12,1.78937412409798e-12
135,MADAGASCAR,crop,light,1.5970169633506123e-12,1.2900528640591922e-12,1.900986999666611e-12
135,MADAGASCAR,crop,intense,1.6143413776347083e-12,1.3322107546397022e-12,1.9026658836749998e-12
136,MARTINIQUE,pasture,minimal,1.3441632852955103e-11,1.064049066791232e-11,1.6877321390800306e-11
136,MARTINIQUE,pasture,light,1.419201339051695e-11,1.1332367586130092e-11,1.759109775355854e-11
136,MARTINIQUE,pasture,intense,1.4854278979488028e-11,1.1568463604941206e-11,1.8532710703568012e-11
136,MARTINIQUE,crop,minimal,1.3026930317024903e-11,1.0104178537169523e-11,1.6608953158989837e-11
136,MARTINIQUE,crop,light,1.41130342729224e-11,1.0604590988281169e-11,1.7956492246706582e-11
136,MARTINIQUE,crop,intense,1.4298849602049201e-11,1.0990236515688773e-11,1.7976680123051112e-11
137,MACAU,pasture,minimal,3.0434404346921217e-13,2.4887187238026463e-13,3.779755452047568e-13
137,MACAU,pasture,light,3.171005891165493e-13,2.627552925162044e-13,3.896383677014829e-13
137,MACAU,pasture,intense,3.2859227901886404e-13,2.676024585786821e-13,4.053849584143022e-13
137,MACAU,crop,minimal,2.7969393910193006e-13,2.126801989100252e-13,3.607427160244201e-13
137,MACAU,crop,light,3.02480290092755e-13,2.2796369949655153e-13,3.8743552459191335e-13
137,MACAU,crop,intense,3.064401681274182e-13,2.3754106997548537e-13,3.878420216647891e-13
138,MOLDOVA,pasture,minimal,1.74327473390024e-14,1.2753040035713815e-14,2.2495637696895818e-14
138,MOLDOVA,pasture,light,1.831028512103121e-14,1.382946039042031e-14,2.3186203617505586e-14
138,MOLDOVA,pasture,intense,1.9090499887190113e-14,1.4201846141841264e-14,2.4107046350323513e-14
138,MOLDOVA,crop,minimal,1.5235192011555608e-14,1.0132758791711239e-14,2.0741371975958035e-14
138,MOLDOVA,crop,light,1.6978067637857834e-14,1.133466893502321e-14,2.2609252425704594e-14
138,MOLDOVA,crop,intense,1.7274004283759263e-14,1.2077501842302744e-14,2.263694107528018e-14
139,MAYOTTE,pasture,minimal,2.0802098922501586e-11,1.73787585275503e-11,2.4562034252435653e-11
139,MAYOTTE,pasture,light,2.152486940301195e-11,1.8177604004431625e-11,2.517342946018996e-11
139,MAYOTTE,pasture,intense,2.2162741857776792e-11,1.8450147465181063e-11,2.5979992102523914e-11
139,MAYOTTE,crop,minimal,1.8514600588540856e-11,1.4338541691954118e-11,2.2933390171508792e-11
139,MAYOTTE,crop,light,2.007048272581949e-11,1.5408013259289484e-11,2.4619549281357268e-11
139,MAYOTTE,crop,intense,2.033624134005816e-11,1.6064608529391167e-11,2.4644722368588318e-11
140,MONGOLIA,pasture,minimal,1.9554193718318002e-14,1.608647638768624e-14,2.407156503905974e-14
140,MONGOLIA,pasture,light,1.9669371395649094e-14,1.6249609521770177e-14,2.4155999717744926e-14
140,MONGOLIA,pasture,intense,1.976357727323938e-14,1.6303432498958364e-14,2.425594541327884e-14
140,MONGOLIA,crop,minimal,1.8751810560317202e-14,1.462168930884046e-14,2.362646923356324e-14
140,MONGOLIA,crop,light,1.9178186714026785e-14,1.503452203235685e-14,2.396220550146866e-14
140,MONGOLIA,crop,intense,1.9244613810073767e-14,1.527538466735791e-14,2.3966743060929733e-14
141,MONTSERRAT,pasture,minimal,7.94226781329497e-12,5.7631070140731905e-12,1.1043343763159362e-11
141,MONTSERRAT,pasture,light,8.616154223683431e-12,6.374473107947642e-12,1.1735265222667776e-11
141,MONTSERRAT,pasture,intense,9.210887241250028e-12,6.583060916540928e-12,1.2648058585766726e-11
141,MONTSERRAT,crop,minimal,7.932284973187261e-12,5.6461001384094164e-12,1.1104489288873641e-11
141,MONTSERRAT,crop,light,8.809227533013287e-12,6.114695180074303e-12,1.2288571789436622e-11
141,MONTSERRAT,crop,intense,8.95948771787089e-12,6.413444544835446e-12,1.2306361739571904e-11
142,MALAWI,pasture,minimal,2.3516380169258587e-13,1.7080377102800938e-13,3.3829974592756143e-13
142,MALAWI,pasture,light,2.3801667850054356e-13,1.7388363328735364e-13,3.4057359393646277e-13
142,MALAWI,pasture,intense,2.4002913603264227e-13,1.748356858136001e-13,3.426155413816654e-13
142,MALAWI,crop,minimal,2.2973853146272426e-13,1.5616929987123668e-13,3.371271722154442e-13
142,MALAWI,crop,light,2.3577693257216943e-13,1.619724400453865e-13,3.4143520698269453e-13
142,MALAWI,crop,intense,2.366350339653682e-13,1.6523628815994764e-13,3.414821647469427e-13
143,MACEDONIA,pasture,minimal,6.298393677934655e-14,3.429170472452629e-14,9.944509671437823e-14
143,MACEDONIA,pasture,light,7.052215536615162e-14,4.231258809008066e-14,1.0524265532152899e-13
143,MACEDONIA,pasture,intense,7.662489614327343e-14,4.496521938881362e-14,1.1204418390803404e-13
143,MACEDONIA,crop,minimal,6.398585825509663e-14,3.5114099070974247e-14,9.977059117452909e-14
143,MACEDONIA,crop,light,7.300425907854364e-14,4.095495978288501e-14,1.0905720527325884e-13
143,MACEDONIA,crop,intense,7.445990166154027e-14,4.4459509840906193e-14,1.0918632702254259e-13
144,MALI,pasture,minimal,2.624169472541804e-14,1.8973557496829445e-14,3.704317671715288e-14
144,MALI,pasture,light,2.663301410583953e-14,1.945914346510691e-14,3.728833940256999e-14
144,MALI,pasture,intense,2.690898725160818e-14,1.960921175623156e-14,3.7508389177386976e-14
144,MALI,crop,minimal,2.5515713433981733e-14,1.715885233181041e-14,3.6829432984291375e-14
144,MALI,crop,light,2.633617040524407e-14,1.7959135359179967e-14,3.735052756636497e-14
144,MALI,crop,intense,2.6452756981389972e-14,1.8409168720771467e-14,3.7356196068646646e-14
145,MONACO,pasture,minimal,8.1592271159053e-14,3.912144459522627e-14,1.3797874737397867e-13
145,MONACO,pasture,light,9.059004783709178e-14,4.9577497846353345e-14,1.4360135755789992e-13
145,MONACO,pasture,intense,9.693599995897969e-14,5.2809449591642747e-14,1.486479990276891e-13
145,MONACO,crop,minimal,8.688637474571587e-14,4.526657353679644e-14,1.410913966411939e-13
145,MONACO,crop,light,9.580304188430702e-14,5.193583821572058e-14,1.4788180132264433e-13
145,MONACO,crop,intense,9.707564113966152e-14,5.5685227956014695e-14,1.4795615145646597e-13
146,MOROCCO,pasture,minimal,8.576664307534348e-14,5.496366260585311e-14,1.2581298503252965e-13
146,MOROCCO,pasture,light,9.094977625401917e-14,6.096382650063041e-14,1.2931655397042034e-13
146,MOROCCO,pasture,intense,9.476869658821989e-14,6.285126913119925e-14,1.3282432918417956e-13
146,MOROCCO,crop,minimal,8.579473004279261e-14,5.2962567849602016e-14,1.2613590763910566e-13
146,MOROCCO,crop,light,9.216947100478706e-14,5.795828523022898e-14,1.3138656001066376e-13
146,MOROCCO,crop,intense,9.31192699104512e-14,6.081637960030397e-14,1.3145105422206425e-13
147,MAURITIUS,pasture,minimal,9.629323610945416e-12,8.405694195556501e-12,1.1063888086087999e-11
147,MAURITIUS,pasture,light,9.76264488803374e-12,8.556984372760026e-12,1.1191105823321915e-11
147,MAURITIUS,pasture,intense,9.880317833141587e-12,8.608608025064204e-12,1.1358932451830447e-11
147,MAURITIUS,crop,minimal,8.52857850985047e-12,6.9274410452352725e-12,1.0306505687146937e-11
147,MAURITIUS,crop,light,8.999125465143834e-12,7.2666103772590966e-12,1.0816504386511723e-11
147,MAURITIUS,crop,intense,9.079326110985233e-12,7.474870400136758e-12,1.0824090696561354e-11
148,MIDWAY_ISLANDS,pasture,minimal,0.0,0.0,0.0
148,MIDWAY_ISLANDS,pasture,light,0.0,0.0,0.0
148,MIDWAY_ISLANDS,pasture,intense,0.0,0.0,0.0
148,MIDWAY_ISLANDS,crop,minimal,0.0,0.0,0.0
148,MIDWAY_ISLANDS,crop,light,0.0,0.0,0.0
148,MIDWAY_ISLANDS,crop,intense,0.0,0.0,0.0
149,MAURITANIA,pasture,minimal,1.5051731138472854e-14,1.1017728420456416e-14,2.1073199526718937e-14
149,MAURITANIA,pasture,light,1.526531375631158e-14,1.1297242612616556e-14,2.1201063436459906e-14
149,MAURITANIA,pasture,intense,1.541593933283057e-14,1.1383623414227348e-14,2.131582982371713e-14
149,MAURITANIA,crop,minimal,1.4755572236315487e-14,1.0190590424142543e-14,2.09994993180264e-14
149,MAURITANIA,crop,light,1.515805480772028e-14,1.0600456794794318e-14,2.1246950181595425e-14
149,MAURITANIA,crop,intense,1.521528293904693e-14,1.083093494399516e-14,2.1249645052392786e-14
150,MALTA,pasture,minimal,2.0485477640575426e-13,1.379257722477051e-13,2.760869124768718e-13
150,MALTA,pasture,light,2.2940070934617825e-13,1.6581641475295587e-13,2.962776447010408e-13
150,MALTA,pasture,intense,2.5106474968702524e-13,1.7533407624168933e-13,3.229129734812431e-13
150,MALTA,crop,minimal,2.0734788084702393e-13,1.4124108289219323e-13,2.774680429628803e-13
150,MALTA,crop,light,2.38545926544293e-13,1.6200984131713895e-13,3.121744505003046e-13
150,MALTA,crop,intense,2.438856501369737e-13,1.7475889267668188e-13,3.12694533545122e-13
151,OMAN,pasture,minimal,3.0713687323582326e-14,1.882770532802898e-14,4.622707221075539e-14
151,OMAN,pasture,light,3.3077964816157635e-14,2.190860819439742e-14,4.762219293677222e-14
151,OMAN,pasture,intense,3.474532552782993e-14,2.286069442699255e-14,4.8874407005321226e-14
151,OMAN,crop,minimal,3.160585650149093e-14,1.9410055630095964e-14,4.6843007472140623e-14
151,OMAN,crop,light,3.4172966077012007e-14,2.1662040304960434e-14,4.862856563531765e-14
151,OMAN,crop,intense,3.4539502180201685e-14,2.2928051014931478e-14,4.864813082920055e-14
152,MALDIVES,pasture,minimal,2.858193838073517e-12,1.1156835018590963e-12,5.275138833025928e-12
152,MALDIVES,pasture,light,3.631196134103378e-12,1.9584535783955034e-12,5.9926923512245085e-12
152,MALDIVES,pasture,intense,4.313382466648906e-12,2.245945984235742e-12,6.939307791434807e-12
152,MALDIVES,crop,minimal,3.3763850173201546e-12,1.7366529157822706e-12,5.697362861839861e-12
152,MALDIVES,crop,light,4.237522399329768e-12,2.284598926213332e-12,6.788850587627038e-12
152,MALDIVES,crop,intense,4.385661471661835e-12,2.6208807220731927e-12,6.805301329962683e-12
153,MONTENEGRO,pasture,minimal,9.47545726694404e-14,4.818820551317662e-14,1.6151144897512833e-13
153,MONTENEGRO,pasture,light,1.0738356731903273e-13,6.149797511384786e-14,1.7161045555490022e-13
153,MONTENEGRO,pasture,intense,1.1761594070645827e-13,6.591095242928368e-14,1.833239414154271e-13
153,MONTENEGRO,crop,minimal,9.97890781669815e-14,5.3707122302365784e-14,1.6482159123606383e-13
153,MONTENEGRO,crop,light,1.1397278217851075e-13,6.280129139963805e-14,1.7984524843653541e-13
153,MONTENEGRO,crop,intense,1.162607327989398e-13,6.826337360463813e-14,1.800523026617419e-13
154,MEXICO,pasture,minimal,5.66098804898392e-13,4.3454818488901274e-13,7.397172429891449e-13
154,MEXICO,pasture,light,6.004041387110252e-13,4.70929393246457e-13,7.701255704543781e-13
154,MEXICO,pasture,intense,6.306067964395642e-13,4.834550520357817e-13,8.10160801322141e-13
154,MEXICO,crop,minimal,5.749647021977595e-13,4.391421042405031e-13,7.481487459892295e-13
154,MEXICO,crop,light,6.167404596055586e-13,4.659689872143567e-13,7.977170435844212e-13
154,MEXICO,crop,intense,6.239139885032317e-13,4.825987417011285e-13,7.984645628025816e-13
155,MALAYSIA,pasture,minimal,8.417076027218344e-13,7.058643023006787e-13,1.016518581424387e-12
155,MALAYSIA,pasture,light,8.748941439497085e-13,7.418733477827131e-13,1.046721437005405e-12
155,MALAYSIA,pasture,intense,9.045663072644972e-13,7.54320678091908e-13,1.0871156146155027e-12
155,MALAYSIA,crop,minimal,7.866518288048736e-13,6.228977169138953e-13,9.801100802131537e-13
155,MALAYSIA,crop,light,8.439263182463199e-13,6.617244258803301e-13,1.0463477474122408e-12
155,MALAYSIA,crop,intense,8.538314857968877e-13,6.858501348464218e-13,1.047350652032721e-12
156,TOGO,pasture,minimal,1.1901272229865604e-13,9.174284163581239e-14,1.576372752424399e-13
156,TOGO,pasture,light,1.2172847174422673e-13,9.493034927295732e-14,1.5961353087031484e-13
156,TOGO,pasture,intense,1.238535102313241e-13,9.596288271608344e-14,1.6181349662232403e-13
156,TOGO,crop,minimal,1.1297689159595023e-13,8.1195939015251e-14,1.5391058192327204e-13
156,TOGO,crop,light,1.1814249624011035e-13,8.534912606814412e-14,1.5855468987128225e-13
156,TOGO,crop,intense,1.1896124855197815e-13,8.780500186730316e-14,1.5861799558181453e-13
157,SAO_TOME_AND_PRINCIPE,pasture,minimal,6.467840626914406e-11,4.899802582693675e-11,8.480661028426776e-11
157,SAO_TOME_AND_PRINCIPE,pasture,light,6.949721682599926e-11,5.4200816284465704e-11,8.925978700143734e-11
157,SAO_TOME_AND_PRINCIPE,pasture,intense,7.374994899414265e-11,5.59757547548641e-11,9.513451305726942e-11
157,SAO_TOME_AND_PRINCIPE,crop,minimal,6.134724133747311e-11,4.40992097701567e-11,8.280847518525405e-11
157,SAO_TOME_AND_PRINCIPE,crop,light,6.849753329828879e-11,4.8808581375589014e-11,9.133863820412105e-11
157,SAO_TOME_AND_PRINCIPE,crop,intense,6.972188634562236e-11,5.169940045429718e-11,9.146662793885318e-11
158,TURKEY,pasture,minimal,9.477601407520521e-14,5.4328273231380346e-14,1.4780329095362516e-13
158,TURKEY,pasture,light,1.0470523411310247e-13,6.528984754890791e-14,1.553906666758027e-13
158,TURKEY,pasture,intense,1.1258773691304093e-13,6.88639665975622e-14,1.64074297953263e-13
158,TURKEY,crop,minimal,9.44955610053262e-14,5.299363343610014e-14,1.4729699440784307e-13
158,TURKEY,crop,light,1.0679260943462005e-13,6.140290347708334e-14,1.5970221612054266e-13
158,TURKEY,crop,intense,1.0875036515554176e-13,6.638472584896307e-14,1.598724809281318e-13
159,YEMEN,pasture,minimal,8.986898337756577e-14,5.939602850304889e-14,1.2634365104951053e-13
159,YEMEN,pasture,light,9.826962669175734e-14,6.9261527205062e-14,1.3263724144586294e-13
159,YEMEN,pasture,intense,1.0515941965068298e-13,7.250785436737219e-14,1.4020337272647536e-13
159,YEMEN,crop,minimal,9.213849853321102e-14,6.038450032918814e-14,1.284600805392024e-13
159,YEMEN,crop,light,1.0230811159733216e-13,6.794010448900254e-14,1.3823855160527875e-13
159,YEMEN,crop,intense,1.0394484911608175e-13,7.240932321931866e-14,1.3837534088233768e-13
160,ZAMBIA,pasture,minimal,1.0262189631015617e-13,7.744764216005813e-14,1.408416950377592e-13
160,ZAMBIA,pasture,light,1.0359400206684993e-13,7.859911802948757e-14,1.4154521229198856e-13
160,ZAMBIA,pasture,intense,1.0431537911595033e-13,7.89619993717869e-14,1.422597293988138e-13
160,ZAMBIA,crop,minimal,9.798424960850274e-14,6.835642662959605e-14,1.384830276019821e-13
160,ZAMBIA,crop,light,1.0088554251706638e-13,7.107539714641602e-14,1.406838900895317e-13
160,ZAMBIA,crop,intense,1.0132131480577163e-13,7.263716738518741e-14,1.4071160371867817e-13
161,ZIMBABWE,pasture,minimal,9.58285132131338e-14,6.96080161606853e-14,1.3685650869668536e-13
161,ZIMBABWE,pasture,light,9.761365793031023e-14,7.159288527247336e-14,1.382013309223127e-13
